text_id	text
hasoc_hi_3206	मैंने आज तक इस प्लॅटफार्म पर गाली नहीं दी लेकिन आज तुझे गाली दुंगा इमाम मादरचोद तेरे हलाला की औलादों को नहीं बोल सकता जो तुम मां चोदने वाला को साथ लेकर अपनी मां चुदाने गये थे साले हलाला की औलाद ना बाप का पता ना तेरे खानदान का पता तु बेहन बेटी चोदने वाला माहोल खराब की बात करेगा थु
hasoc_hi_5666	"एक ग्लास गौ मुत्र पियों
BP बढ़ गया है...
#प्रज्ञा_ठाकुर का सुझाव..."
hasoc_hi_5193	"Paid tributes to respected Bapu at Rajghat. 

This year, we mark the 150th Jayanti of Bapu. May this special occasion further popularise Bapu’s noble ideals and continue inspiring us to empower the lives of the poor, downtrodden and marginalised."
hasoc_hi_893	"पूरा दिन टीवी पर धार्मिक बहस दिखाने वाली मीडीया बैंक और निजी फाईनैंस कंपनियों की लूट पर खामोश 
मतलब यहां भी गठबंधन है,,
@VoiceofmyBharat @BebakAawaj @Anjupra7743"
hasoc_hi_6947	"7. हिन्दू -मुस्लिम भाई -भाई बताया गया 
अगर भाई- भाई हुये तो हिंदुओं की माता तुल्य गाय को काटकर कैसे खाते हैं? 

हिंदुओं की बहन-बेटियों से बलात्कार जैसा जघन्य उत्पीड़न  कैसे कर लेते हैं ?"
hasoc_hi_2028	100 से ज़्यादा “बच्चे” तड़प तड़प के मर गये,क्यूँ कि अच्छा “इलाज” और अच्छी “दवाइयाँ” नहीं मिलीं, दुनियाँ भर में “लफ़्फ़ाज़ी” करते हुए घूमते हो, क्या यही है “21” वीं सदी का भारत.....?
hasoc_hi_1055	"The person who uses this emoji """" is chutiya"
hasoc_hi_7585	"फितरत तो कुछ यूं भी है,इंसान की!

साहब

चुदाई खत्म हो जाये तो लौड़ा भी बोझ लगता है!

"
hasoc_hi_2699	"अबे इतनी बेशर्मी लाते कहाँ से हो ?

बन्द करो ये कौमी एकता का रंडी रोना"
hasoc_hi_5967	"I thank the Hon’ble CM UP Sri Yogi Adityanath ji for his encouraging words of appreciation for UPPolice . 
This will motivate the force further to strive harder towards having a zero tolerance towards crime and criminals & win the confidence of people."
hasoc_hi_1160	"नेपाल ने भारतीय सब्जियां लेने से किया इंकार सैकड़ों ट्रक भारत नेपाल सीमा पर खड़े हैं दोषी कौन है 
नेहरू जिन्ना टीपू सुल्तान या फिर मुगल बादशाह,,,"
hasoc_hi_4335	"बेईमानी से प्राप्त की हुई सत्ता है
EVm की घपलेबाजी से बनी मोदी सरकार है

कौन नही जानता
ये चुनाव आयोग और मोदी सरकार की मिलीभगत है
अगर मोदीजी मे हिम्मत है
तो
एक राज्य
यू.पी का चुनाव बैलट पेपर से कराले
है हिम्मत?
@narendramodi
@BhootSantosh @RiituS @kaur0211 @LambaAlka @ashutosh83B"
hasoc_hi_5188	"""You are the referee of this House, you have a lot of discretionary powers, I hope you will support and protect us”. Barrister @asadowaisi requested the newly-elected Speaker @ombirlakota to ensure that the elected government doesn't become a monarchy."
hasoc_hi_2077	"The manner in which elections are held in India is admired globally. 

We should be proud of our electoral system instead of blaming EVMs. 

Polls come and go, democracy remains and it must be strengthened instead of being discredited."
hasoc_hi_7597	"जिस समय भाजपा भोपाल से आतंकवाद की आरोपी #प्रज्ञा_ठाकुर को टिकट दे रही थी,ठीक उसी समय राहुल गांधी केरल में माकपा के गढ़ अलथुरा में एक दलित मजदूर की बेटी #राम्या_हरिदास को टिकट दे रहे थे।
@AshokTanwar_INC"
hasoc_hi_5640	Railway food has improved so much that people are stopping trains to finish their meals!
hasoc_hi_3488	"Aimim Floor Leader & (Chairman Salar E Millat Educational Trust) Janab @akbarowaisii Sahab Laying Foundation Stone of #Owaisi #Junior_College at Owaisi School of Excellence, Jamal Colony , #Riyasath_Nagar  branch
@asadowaisi @imAkbarOwaisi"
hasoc_hi_4962	"गाय को राष्ट्रीय पशु घोषित नही कर रही यह डरपोक सरकार, वजह यह है.. #AIMIM @syedasimwaqar 
@asadowaisi"
hasoc_hi_4638	"बंगाल में हत्या हो तो ममता सरकार जिम्मेवार 
और उत्तर प्रदेश में हत्याओं के लिये अकबर बाबर टीपू सुल्तान नेहरू जिन्ना जिम्मेवार,
@ajitanjum @BebakAawaj
@VoiceofmyBharat @Anjupra7743"
hasoc_hi_1605	"5 लाख मुसलमान उर्स में, अजमेर की दरगाह पर आते हैं, सिर्फ 300 पुलिस वालों के भरोसे,
2 लाख हिंदुओं की अमरनाथ यात्रा के लिए, 
80,000 कमांडो, पैरामिलिट्री फोर्स, तथा करोड़ों के उपकरण लगाए जा रहे हैं

खतरे में कौन है ?
@narendramodi @HMOIndia"
hasoc_hi_3014	मन कर चोदन का लण्डकर आकाकर बटें जा मरी रंडि
hasoc_hi_4153	"रक्त पथ है स्वयं का स्मरण नहीं पर ,
ध्यान तुम्हें हो पगली 
कण कण में है स्मृति तुम्हारी ,,

#shahrukhsiddiqui @srspoet 
@Rekhta @DrKumarVishwas"
hasoc_hi_5455	Just crossed 8 million followers and the highest in India in interactive twitter, I am informed.
hasoc_hi_3194	I am sure that fellow Indians will be happy and proud to know that my daughter Zoya Akhtar who is a well known writer- director has been offered the membership of Oscar academy which is rare honour .
hasoc_hi_560	"I created #Wikipedia page of #TempleTerrorAttack in #Delhi. This is not small incident; if Akhalq, Vemula and Junaid have wiki pages then these should also be included. 

https://en.wikipedia.org/wiki/2019_Delhi_Temple_attack?wprov=sfti1 …

@ShefVaidya @TajinderBagga @indiantweeter @Swamy39"
hasoc_hi_1885	चुप मादरचोद कृष्णा जन्म भूमि और 40,000 मंदिर किसने तोड़े तब तो संधि नही थे। सीरिया इराक अमन कौन फैला रहा है 9/11 भी  संधि ने किया तुम्हारे पाकिस्तानियो को तो पहले देखना चाहिए।
hasoc_hi_1676	अरे देखो देखो कौन भोंकी ओ हेलो तू तेरी उंगलियों का उपयोग ट्वीट करने में नहीं कही और ही चला वही अच्छी लगती हैं यहां नहीं,और तू हैं ही रंडी जो पैसे लेकर किसी के लिए भी कपडे उतार सकती हैं वो हमने इस चुनाव में देख लिया ज्यादा मत बोल अपने घर में रह और अपनी उंगलियों का सही उपयोग कर
hasoc_hi_3551	This machine makes removing railroad ties and replacing them a lot easier.
hasoc_hi_7626	"Live - #AkashVijayvargiya से बेहद नाराज़ पीएम @narendramodi, कहा ऐसे नेताओं को बर्खास्त कर देना चाहिए, किसी का बेटा है तो मनमानी करने की छूट नहीं 

https://zeenews.india.com/hindi/live-tv "
hasoc_hi_4728	यादव हो यदुवंशी नही बन सकते M. Y मुसलिम बाप है इसलिए तो हरामी Y कौन है बताते नही पाकिस्तान मे याद की महिलाए दलित की महिलाए कोठे पर जबर्दस्ती बैठाई जाती है हिजड़े यादव कभी यदुवंशी बनते नही जो किष्ण भगवान दौरिका मे यदुवंशी के घर पले उस यदुवंशी के मंदिर महजिद मे बदल गय यादव की सचाई
hasoc_hi_2359	एक अध्याधेश लाकर सुधार किया गया कि अंतरराष्ट्रीय सीमा पर रहने वालों को भी 3 प्रतिशत आरक्षण का लाभ दिया जाए। इस बिल से कठुआ जिले के 70 गांव, सांभा जिले के 133 और जम्मू जिले के 232 गांव के बच्चों को इसकी सुविधा का लाभ मिलेगा: श्री @AmitShah जी ।
hasoc_hi_2545	Aimim UP Pradesh Adheyash Janab @ShaukatAli_77 Sahab Today Darrusalam
hasoc_hi_2108	"My way of delivering slangs changes with every season I watch.
Samajh Gaye na भोसड़ीके."
hasoc_hi_6284	ये सिर्फ पैसा खायेगे भेनचोद सालो को काटोगे तो खून की जगह भ्रष्टाचार मिलेगा
hasoc_hi_88	ठुक जाएंगे कही तो अशोक कुमार बन जाएंगे मादरचोद
hasoc_hi_2212	"LIVE: जम्मू कश्मीर भारत का अभिन्न अंग है, कश्मीर के मुद्दे पर मोदी सरकार अटल जी के रास्ते पर है. जम्हूरियत, इंसानियत और कश्मीरियत हमारी नीति है- गृहमंत्री अमित शाह

https://abpnews.abplive.in/live-tv "
hasoc_hi_5956	@RahulGandhi जी बहुत ही नीच औऱ घटिया ट्वीट खैर जो अपने जवानों का ना हो सका वो अपने देश का क्या होगा लो एक मेरी तरफ से आपके लिए छोटा मुंह बड़ी बात #एक #कुत्ते #से #एक #कुत्ते #जैसी #हरकतों #कि #ही #आपेक्षा #कि #जा #सकती #है.#औऱ #कुछ #भी #नहीं 
hasoc_hi_2793	This is huge ... No one will be spared
hasoc_hi_7307	असलम नहीं बनाएगा तो भूखा मर जाएगा मादरचोद पर रहम करो
hasoc_hi_293	"ATF के दाम में हुई कटौती, 5.8% घटकर 4 साल के निचले स्तर पर, सब्सिडी वाला रसोई गैस सिलेंडर 3 रुपये सस्ता

https://abpnews.abplive.in/business/atf-prices-at-4-year-low-level-subsidised-cylinder-dearer-by-3-rupees-1158206 …"
hasoc_hi_6904	"ऐ हुकूमत क्या तू सच में गूंगी, अन्धी और  बेहरी है, 
मासूम बच्चे मरते है बीमारियों से तू हाथ पे हाथ धरे बैठी है।"
hasoc_hi_7293	Chalo media valo tumhara jamir to jaga der aaye durust aaye
hasoc_hi_5486	ये मंच पे कौन बोल रहा है काशमीर  पंडित को किसने भगाया इसी सूअर झूड ने फिर दूसरे का नाम का सहारा लेने से कया फायदा ?
hasoc_hi_1000	"एग्जिट पोल को मज़ाक में न ले ये एग्जिट पोल ईवीएम सेटिंग के हिसाब से ही दिखाए जा रहे है।ताकि जनता विरोध न कर सके।
#BAN_EVM"
hasoc_hi_7389	Chup kro yr bas bhut ho gya ab kise neta pe bharosa nhi rha Galti ham logo ke hai hamne Anrejo ko bhgaya Lakin tum Sab SE haar gye
hasoc_hi_7598	"#MondayMotivation

“RSS Murdabad, Narendra Modi Murdabad.”

Muslims sloganeering on roads in Rajasthan while liberals continue to blame that minorities voices are suppressed in new India. What an irony! 

#MondayThoughts #MondayMorning"
hasoc_hi_6186	"गर्लफ़्रेंड तो शेरनी होनी चाहिए। 
.
.
.
.
.
.
.
.
.
.
.
.
वरना क्यूट तो बिल्लियां भी होती हैं।
"
hasoc_hi_7112	#PMModi और#Congress  पार्टी ने शुक्रवार को पूर्व पीएम #NarasimhaRao को उनकी 98वीं जयंती पर याद किया और उन्हें श्रद्धांजलि दी।
hasoc_hi_1555	"ये हरामी  चुडिया पहन नामर्द बन चुका है
हिंदू अपराधी इनको तुरंत दिख जाता है
जहाँ मुस्लिम अपराधी हो
वहाँ या तो धर्म नहीं दिखेगा
या अपराधी तत्व बोल पतली गली से निकल लेंगे"
hasoc_hi_4846	कल तू टट्टी को Queen Elizabeth बोलेगा भोसडीके
hasoc_hi_7197	अचानक से इन कांग्रेसियों में पुराने भारत की चाह पैदा हो गई, प्रेम की संस्कृति वाला और नफ़रत, गुस्सा व् मॉब लिंचिंग निषेध पुराना भारत तो महज चोंचले है असल मे तो वो 400+ सीटों वाले पुराने भारत की याद आ रही है !
hasoc_hi_7679	"Two pics! Two faces! Different jobs! 

#Rt if you agree that baba is a bakwas CM"
hasoc_hi_2161	/// to know about Islam, one should study the holy Qur'an #tripletalaqtruth #WomenInIslam #trueislam
hasoc_hi_882	"तेरी गांव में दम नहीं है मोहतरमा,  यदि तेरी गांव में दम होता तो ""शरारती तत्व"" न लिखती।

""शरारती तत्व"" नहीं वे कटुए, मुल्ले,हरामी की औलाद, सूअर के बच्चे थे।

कोई हिन्दू यही करता तो देश की एकता को खतरा ।  

सालों चुल्लू भर पानी में डूब मरो या मुस्लिम बन जाओ।

जय माँ काली ।"
hasoc_hi_2945	"""Every soul shall have a taste of death: and We test you by evil and by good by way of trial. to Us must ye return."" (Quran 21:35)"
hasoc_hi_3672	"Our name is ""HINDU LION"" 

 We ar not a secular because 
       In our country 
 
Secular means different 
                   
We believe in #NoToAllahuAkbar
                 
           Only say
       
          Till our last breath

#YesToJaiShriRam "
hasoc_hi_6949	"'एक राष्ट्र, एक राशन कार्ड' व्यवस्था शुरू करने के लिए केन्द्र ने राज्यों को दिया एक साल का समय

#rationcard 
https://abpnews.abplive.in/india-news/roll-out-common-ration-card-across-india-by-next-year-june-govt-to-states-1156954 …"
hasoc_hi_683	"मनुवादियों के न्यूज़ चैनल देखना बंद करें ये असलियत छुपाते है झूठ दिखाते है बहुजनों के बहुत से चैनल आ गए है।
@Anjupra7743 @Rana11639322 @AacharyaSahiiL @Amitaar21 @SheetalSuryav10 @Badansi59019507"
hasoc_hi_7282	बीजेपी ने सरकारी अधिकारी को क्रिकेट बैट से पीटने वाले विधायक #AakshVijayvargiya का जमानत से छूटने पर फूल मालाओं से स्वागत किया है
hasoc_hi_6330	"RG ने सिर्फ इतना बताया कि देखिए #कुत्ते भी #योगा कर रहे हैं। 

बस इतने में ही सारे #कुत्ते भड़क गए।"
hasoc_hi_1756	"#Elections2019 pictures in 

#WestBengal = Mostly violence 

Other states= Celebrities voting, people braving the sun & so on

#journalistes need to choose what they want to cover

@AITCofficial @BJP4India @BJP4Bengal @INCIndia"
hasoc_hi_3223	ऐसे नेताओ के गांड मे गोली मार देना चाहिये
hasoc_hi_2225	"PM @narendramodi जी से जनता की उम्मीदें

करोड़ों लोगों ने अपना मतदान सौंपा है,

याद रहे नायक, तुम्हें संविधान सौंपा है,

न मजे लेना न मजाक मे लेना इसे कभी,

विश्व का दुर्लभतम रत्न हिदुस्तान सौंपा है,

सत्ता के चमकीले सिंहासन के साथ तुम्हें,

फांसी पर लटकता बदहाल किसान सौंपा है।"
hasoc_hi_6410	हम सेक्युलर मादरचोद हैं क्या कर सकते है ,,, जब तक इन बहनचोद को गांड न तोड़ी जाए तब तक ये लोग नही सुधरेंगे
hasoc_hi_4791	"दिल्ली के हौज़ क़ाज़ी में हिन्दू सनातन धर्म के धर्म स्थल मंदिर पर हमला करने वाले ""केजरीवाल - आप"" के समर्थक और जेहादी सूअर आस मोहम्मद को गिरफ्तार किया गया, इसने दिल्ली में दंगा भड़काने और धार्मिक उन्माद फैलाने की भी कोशिश की थी... "
hasoc_hi_1450	अगर साधूसंतों ने बीजेपी को खड़ा किया है तो बीजेपी को बरबाद करने का रास्ता भी साधूसंतों के पास ही होगा , इशारा काफी है,,,
hasoc_hi_5534	"world Muslim population explosion is real & will permanently change course of human civilization.

If BJP not take it biggest challenge n control the population, 

Dark days r Ahead.

What has not happened in last 10K yrs will happen in next 50 years!

@AmitShah @narendramodi"
hasoc_hi_2114	"बाबा रामदेव का काला साम्राज्य :- 

1 - 6700 एकड़ जमीन योगापीठ के नाम पर

2 - पतांजलि के 12 मैनुफैक्चिरिंग प्लांट

3 -16 लक्ज़री गाड़ियाँ, आयूष फंड से

4 - बेनामी डोनेशन BJP के खाते में

5 - 18000 करोड़ का कर रहित मुनाफा ट्रस्ट के नाम पर"
hasoc_hi_6179	"जिस समय भाजपा भोपाल से #प्रज्ञा_ठाकुर को टिकट दिया उसी समय #राहुल_गांधी केरल में माकपा के गढ़ अलथुरा में एक दलित मजदूर की बेटी #राम्या_हरिदास को टिकट दे रहे थे,राम्या ने डेढ़ लाख वोट से विजयी रही

 @MadanKranti2 @SanjayKhatane @roop757 @WithPGV @milinddeora @bjp_ka1_virodhi"
hasoc_hi_359	"जो बात मीडिया वालों से हम सबको और विपक्ष को कहनी चाहिए थी वो बात कैलाश चचा ने कह दी?

अब इसपे कोई न्यूज चैनल और दलाल एंकर आपत्ति भी नही जताएंगे क्योकि सही इंसान ने पत्रकारों की औकात दिखाई है।

इतना सब कुछ होने के बाद भी मैं पूरे भरोसे से कह रहा हूँ ये दलाल दलाली करते रहेंगे।"
hasoc_hi_4147	मोहम्मद साहब के परिवार को मारने वाले अल्लाह  हू अकबर लारे लगा रहे थे? उस समय ना मोदी थे ना RSS थी और ना की कोई रामलाल? जबकि उनके नवासो को बचाने वाले हिन्दू ही थे। इतनी नमक हरामी लाते कहा से हो  आसमानी इल्मदार?!
hasoc_hi_5251	"Today is international day against drug abuse and illicit trafficking. In support I say ""say no to drugs."" 
A little effort from you can achieve a lot. Let’s do our bit"
hasoc_hi_1749	"CBI के पिछे पुलिस .......पुलिस के पिछे  CBI माजरा क्या है 
नाराज कौन है ममता जी य़ा योगी जी 
@AbbasAliRushdi @maheshwar_sp @shaukat_aimim"
hasoc_hi_1763	हरामी की औलाद तू तो एक दम हिन्दू धर्म भुल ही गया है दिल्ली मे भगवान की मुर्तिया तोडी जा रहीं है और तुम्हे दिखाई नहीं दे रहा है
hasoc_hi_7454	"हमें ऐसा न्यू इंडिया नहीं चाहिए जहां इंसान धर्म के नाम पर इंसान का कत्ल करें और आदमी ,आदमी से डरे।
@OffficeRGFan 
@MimrotReena 
@Bhim_Army_Tweet 
@Anjupra7743 
@ashokgehlot51 
@jigneshmevani80 
@klmeghwal77"
hasoc_hi_4310	जाकर बचाओ ना तेरी बेगम हसीबा का चुदाई कर रहा है कांग्रेस ग्रुप के मुल्ले जा जल्दी बचा नहीं तो बच्चा गांड से निकल जायेगा उसका
hasoc_hi_4426	"A tribute to the Queen of Jhansi, #RaniLaxmiBai on her Death Anniversary..!!
#RaniLaxmiBai #JhansiKiRani #लक्ष्मीबाई "
hasoc_hi_4352	"Kal Tak tum #Lok_Sabha me apne naare laga rahe the, tumne Socha bhi nahi tha lekin ,
@aimim_national president MP Hyderabad janab @asadowaisi sahab ne Lok Sabha me ... 
Jai Bheem Jai MIM 
#Takbeer_Allah_Hu_Akbar 
Keh Kr duniya ko Bata Diya ki LS me bas ek hi Sher hai #OWAISI"
hasoc_hi_529	Sarkar acchi chal Rahi h opposition to bolega hi sarkar me aaney ke liye
hasoc_hi_671	And Rahul Gandhi is Albert Einstein 
hasoc_hi_2559	"लोग कहते थे संसद एक मन्दिर है मुझे विश्वास नहीं था,पर अब पता चला संसद मन्दिर और मस्जिद दोनों है।पर पुजारी ज्यादातर दागी और बागी है
@Anjupra7743"
hasoc_hi_2054	"चलो टिवटर पर बारात चढाते हैं! 
सब अपना अपना रोल बताओ!मैं तो दुल्हन बनूंगी! 

#आप_बताओ"
hasoc_hi_3322	BREAKING: #Bengals Malda turns sensitive. Kaliachak area that saw a full blown riot in 2016 turns violent after a Muslim youth was allegedly beaten to death on suspicion of theft. Now, shops of Hindus and a Hindu woman are allegedly attacked.
hasoc_hi_5348	"WARIS PATHAN RAIDS AND CATCHES DRUG DEALERS IN BYCULLA 

On Wednesday night, AIMIM MLA Adv Waris Pathan raided and busted drug dealers in Nariyalwadi Kabristaan. He gave a final warning to all dealers and buyers, saying they shall be arrested if caught the next time."
hasoc_hi_7154	"Yesterday Headingley Stadium: Plane trailing banners calling for ""Justice for Balochistan, & #pakistan can kill us but Its brutal army cannot stop our voice in whole world. #EndEnforcedDisappearances
#PAKvAFG
@BBugti
@TarekFatah
@ShefVaidya
@amritabhinder"
hasoc_hi_4149	"इधर बन्दे ने पिज़्ज़ा खिलाया, स्कूटर चलाना सिखाया, रिचार्ज कराया, उसके फोटो पर ""Nice Pic Dear "" कमेंट्स किया... 

और उधर Discovery चैनल पर बन्दर ने पेड़ की डाली पर दो गुलाटी मारी और मादा सम्भोग के लिए तैयार हो गयी भेनचोद। 

#Deep"
hasoc_hi_7284	"धर्म के आधार पर देश के विभाजन का समर्थन हम ना तब करते थे और ना आज करते हैं।

ये विभाजन एक ऐतिहासिक गलती है।

और ये गलती किसने की?

आज कश्‍मीर का एक तिहाई हिस्‍सा हमारे पास नहीं है तो किसकी वजह से नहीं है ?

आपकी गलतियों को यह देश आज तक भुगत रहा है।"
hasoc_hi_4209	"Saw this news shared by some ""Kattar"" Hindu in a RW group and he was calling him a chutiya while Swami is absolutely correct here.
https://www.dnaindia.com/bollywood/report-be-like-zaira-wasim-hindu-mahasabha-chief-swami-chakrapani-s-advice-to-hindu-actresses-2767011?fbclid=IwAR307-_iY0K6kUjZkkJe6mw2ZaxdREL5S3eZVVKH3hq4zFmaHlUAktEWZ08 … pic.twitter.com/N2dx7XJ318"
hasoc_hi_1957	हरामी लोग बिना मतलब के ऊनकी मां को बीच में क्यों लाते हैं?शायद मां बाप के संस्कार ही ऐसे है। या फिर गंदी नाली में बढे पढे हो। 
hasoc_hi_1144	"हज़रत मोहम्मद मुस्तफा (ﷺ) ने फरमाया :-

           ""बाप"" की दुआ ""औलाद"" के लिए ऐसी है जैसे नबी (ﷺ) की दुआ अपनी उम्मत के लिए है ..."
hasoc_hi_1903	"@DelhiPolice @CPDelhi @DcpNorthDelhi @LtGovDelhi 
सर,
जब बहुत खोजने पर मिले इस पुलिस वाले ने बताया की वह वर्दी और चौकी छोड़ कर अवैध तरीके से बेची और पिलाई जा रहा दारू को जब नही रोक पाया तो वर्दी उतार कर, चौकी,इलाका,जनता को छोड़ कर पानी के पिआऊ पर खड़ा होकर सबको पानी पिलाने लगा.
?"
hasoc_hi_3691	"नायको के नायक , महा नायक  
झारखण्ड के क्रांति - दूत #बिरसा_मुंडा जी को उनकी पुण्य तिथि पर  
शत शत नमन.

@syedasimwaqar 
@asadowaisi"
hasoc_hi_3385	बहुत हुआ दिल्ली का नुक़सान, अबकि बार कमल निशान - श्री @ManojTiwariMP
hasoc_hi_1510	तबरेजखान चोर था तो उसे सजा देने का हक इन्हे किसने दिया ? क्या संविधान कानून बस तमाशा देखने के लिये बने हैं,,,
hasoc_hi_625	"चरित्र एक वृक्ष है... और...प्रतिष्ठा यश सम्मान उसकी छाया...
 लेकिन विडंबना यह है कि..वृक्ष का ध्यान बहुत कम लोग रखते हैं...और...छाया सबको चाहिए..।।

              सुप्रभात"
hasoc_hi_2508	जय समाजवाद जय अखिलेश भैया (विजय कुमार चौरसिया युवा नेता समाजवादी पार्टी चिरईगाव वाराणसी, एवं पूर्व छात्र नेता महात्मा गांधी काशी विद्यापीठ वाराणसी मोबाइल नम्बर 8009142132 )
hasoc_hi_4075	आजा तेरी में लेता हूँ।सुअर साले झुंड में आ रहे हैं
hasoc_hi_3600	"क्या कोई जाएरा वशीम की आलोचना करने वाला बता सकता है कि उसके बॉलीवुड छोड़ने से आपका या किसी ओर का क्या नुकसान है ?

अगर नुकसान नही है तो फिर तुम भड़वों की तरह रंडी रोना क्यों रो रहे हो ?"
hasoc_hi_6512	AIMIM chief @asadowaisi said that attacks on Muslims will not stop in the near future also alleged that there are specific organisations behind such incidents.
hasoc_hi_5119	"हिन्दू ह्रदय सम्राट साध्वी #प्रज्ञा_ठाकुर जी को भोपाल लोकसभा सीट से विजयी होने पर हार्दिक बधाई एवं शुभकामनाएं ।

#लक्ष्य_हमारा_मोदी_दोबारा 
#नीलम_तिवारी_बीजेपी 
#Modi4Nation
http://www.neelamtiwari.com 
@SadhviPragya_MP"
hasoc_hi_610	#AIMIM Party Aurangabad MP @imtiaz_jaleel raised the issue of water problem and Privatisation of Water sector in Aurangabad.  @asadowaisi
hasoc_hi_6791	"#AIMIM Chief @asadowaisi takes oath as MP from #Hyderabad

He reads his oath in Urdu & ends with 'Jai Bhim', Jai Meem, 'Allah-o-Akbar' and 'Jai Hind."
hasoc_hi_1095	"अगर 18 वर्ष का सैनिक शहीद होता है तो वो बच्चा नही है
लेकिन 25 वर्ष का पत्थरबाज मर जाए तो वो बच्चा है?
कौन सा नशा करते हो बे"
hasoc_hi_2870	तेरी माँ की चूत बरनदेड नहि है किया, जिसने तेरे जैसे हरामी को जनन दिया कुत्ते के पूत
hasoc_hi_4171	"Attack on any place of worship or worshippers is an attack on the very pluralism & diversity of our dear country.

This act of vandalism is highly condemnable & I demand that the culprits be prosecuted & convicted in a time-bound manner"
hasoc_hi_1312	"What #India cannot afford is a KITCHRI like verdict in #IndiaElections2019 . Let there be clear mandate for full five years. 

@narendramodi"
hasoc_hi_5907	"It seems some people wilfully misguided traders in #NSEL payment default case. Are they deaf & blind or pure insane? Heard some of them trying to make a career out of money collected in the name of legal fight against 
@Life63moons1"
hasoc_hi_1316	अन्ना हज़ारे शत् की लड़ाई में शहीद हो गये और उनका लौंडा “सड़ जी” फ़िल्मी ज्ञान की गंगा बहा रहा है ट्विटर पे ..........
hasoc_hi_6591	"इस करारी शिकस्त को जितनी जल्दी आप स्वीकार करेंगे उतना ही आपके भविष्य के लिए अच्छा होगा,
हिन्दुओ को #आतंकवादी का नाम #प्रज्ञा_ठाकुर ने नही बल्कि @INCIndia के उम्मीदवार @digvijaya_28 ने दिया था.!
शायद ये आप भूल गए
खैर
ईश्वर आपको दुख सहने की हिम्मत दे"
hasoc_hi_1710	Pradeep Tiwarii तू भी अदरणीय पप्पु है
hasoc_hi_7188	Mein problems India RTO department very very corporation
hasoc_hi_6422	#Telangana में #TRS कार्यकर्ताओं की गुंडागर्दी सामने आई है। राज्य के आसिफाबाद में पेड़ लगाने के लिए पहुंची वन रक्षकों की टीम और पुलिस के लोगों पर लाठियां बरसाईं।
hasoc_hi_2062	Face book pe hi kadam uthate rhna tum. Jamini ster par mayavati ek kadam ni uthati
hasoc_hi_7214	तो आ जाओ।। चूस लो लुंड मेरा
hasoc_hi_1925	#DawoodIbrahim से रिश्तों की पोल खुलने की आशंका में पाकिस्तान बेहद डरा हुआ है, इसीलिए उसने #DCompany के फाइनेंस मैनेजर #Motiwala के अमेरिका प्रत्यर्पण को नाकाम करने की कोशिश की है
hasoc_hi_452	"#MuslimsSaveRahul | Congress didn't share the stage with any Muslim leader: @syedasimwaqar, National Spokesperson, @aimim_national in conversation with @navikakumar. At @TimesNow 
@asadowaisi"
hasoc_hi_5497	"#कन्हैया_कुमार,  #शत्रुघ्न , #राहुल_गांधी और #दिग्विजय की हार ने वाकई बहुत सुकून दिया !!
@kanhi @ShatruganSinha @digvijaya_28 @RahulGandhi

#meravotesafalvote
#आनंदित_हूं
#2019Elections
#LokSabhaElections2019
#ElectionResults2019

#जय_श्री_राम 
#जयहिन्द 
#वन्दे_मातरम "
hasoc_hi_7151	बहन के लोड़े वह अराजक तत्व नहीं कटवे  थे कटवे तुम्हारी बोलने में गांड फटती है क्योंकि तुम्हारे दादा परदादा भी वही थे 
hasoc_hi_6243	महाशय जी झूठ बोलना कब बंद करोगे । पत्थरबाज आपके लिये सर्वोपरी है, सेना को लतखोर बना दिया है आपने। शर्म करो
hasoc_hi_5005	जोया अख्तर और अनुपम खेर बने नई ऑस्कर अकादमी के सदस्य, 842 कलाकारों शामिल
hasoc_hi_479	"आज हिन्दुत्व खतरे में तो नहीं आ गया कंही
#shami"
hasoc_hi_437	"पहले लालू ने मोदी के ख़िलाफ़ आवाज़ उठाई उनकी आवाज दबाने के लिए उन्हें फंसा के जेल भेज गया??

फिर राजीव भट्ट ने मोदी के काला चिठ्ठा खोला था आज उन्हें 20 साल पहले का केस उठाकर उम्र कैद करवा दिया?

बस ऐसे ही चलने दो जितने लोग आवाज उठाओगे वो जज लोया की तरह ऊपर या फ़िर जेल जाओगे।"
hasoc_hi_7283	ये गांधी,सुभाष,अश्फ़ाक और भगत सिंह की भी भूमि है प्रशांत.
hasoc_hi_5629	"शाबाश मिडिया 
बताने के लिए की मरने वाला अनुसूचित जाति का हैं नहीं तों लोग हिन्दु समझ लेते भारत में जातिवाद नहीं हैं 

@Vndnason @keshavpratap @Rana11639322 @MLArajeshSP @Anjupra7743 @BhimArmyChief @KaranwalTanu @bkarwadiya"
hasoc_hi_3435	मोहम्मद शमी वही गेंदबाज है जिसने कड़े संघर्ष के बाद टीम में वापसी की है.
hasoc_hi_196	"#CWC19 #WorldCupOnIndiaToday #INDvBAN
  भारत लगातार तीसरी बार वर्ल्ड कप के सेमीफाइनल में"
hasoc_hi_3463	पूरा देश चाहता है कि “पाकिस्तान” से कोई सम्बंध ना रखा जाये, PM मोदी ने इमरान खान से बातचीत ना करके, करोड़ों भारतीयों की “भावनाओं” का सम्मान किया है.
