text,source,result
"b'#GandiNaaliAbuse LS is not meant to abuse our highest Executive body nd wasting money nd precious time of Parliament, where number of issues of common ppl get unnoticed!\nIt seems that there is challenge to opposition to become opposition indeed!'",twitter,CAG
b'#GandiNaaliAbuse when  impact of losing explode.. Happens like this',twitter,NAG
b'@RepublicTVLive Arnab BJP ko itna support mat karo!!jo Party tumhare channel ko Banned karne ki baat kiya tha!!Sambit Patra when 183 children died in Bihar then what were you doing?!#GandiNaaliAbuse',twitter,CAG
"b""#gandinaaliabuse  you can see how frustrated the losers are. Pathan, chopra, srivastav, bhamla are gandi naalis.That's why people didn't vote for them.""",twitter,OAG
"b""#CongGandiNaaliInsult #GandiNaaliAbuse May be that guy, doesn't know Hindi, most thought, they heard him say GandHi Naali !""",twitter,CAG
b'#gandinaaliabuse cong shown their true colour in parliament by abusing PM',twitter,CAG
"b'#GandiNaaliAbuse  Abhi Ranjan Choudhari ,calls Narendra Modi, as Gandi Naali . These People are frustrated after Modi is elected second time. Indians are happy &proud of Bharatiya Janata Party &Narendra Modi. We can easily tell truth about Congress traitors. No dignity for Rahul.'",twitter,CAG
"b'#GandiNaaliAbuse  Another Congressmen Adhir R Choudhary  in race to influence Gandhi family by Abusing Modi , Its well known fact Sonia Gandhis Hate for PM Modi & Amit Shah, which has developed into Congress Culture, its still not in corrective mode but  self destructive'",twitter,OAG
"b'#StopParliamentAbuse \n#GandiNaaliAbuse \nOnce again Congress goon MP Adhir Ranjan Chaudhary has insulted PM Modi.\n\nEven after losing 2014 & 2019 Elections, Congress has not learnt from thr mistakes.\n\n#CongGandiNaaliInsult'",twitter,CAG
b'Parliment is the temple of Indian democracy and no unparliamentary words should be used. Moreover it shows the character of the person using it.#GandiNaaliAbuse',twitter,OAG
"b""A PM is the king of the nation. In olden days if any person equivalent to an MP would have uttered the same abuse thrown at Modi today in king's durbar , his head would have rolled down on the ground. The word uttered is to that proportion. Pack and leave India.\n#GandiNaaliAbuse""",twitter,CAG
b'#GandiNaaliAbuse Some  of these abusive politicians are responsible for fanning hatred & incite atrocities across India. They are part of the problem & not a solution. People of the country have rightly rejected them. They cause immense harm to the society.',twitter,OAG
"b""#GandiNaaliAbuse... Those who are unhappy with Modiji, call him names should be asked to leave the country...Waris Pathan should be the first to leave along with Owaisi they won't find a place to live in this world as everyone will reject hypocrats like them.""",twitter,CAG
b'By using #GandiNaaliAbuse Congress has scooped to Naali level',twitter,CAG
"b'If you think people will vote for you after using such filthy language for the PM,you are highly mistaken #GandiNaaliAbuse'",twitter,OAG
"b""#GandiNaaliAbuse @republic The quality of debate has been debased by the worthies one sees in the screen. Civility ceased on these so-called 'debates'.  Common sense?  Long gone. Dolts!""",twitter,NAG
"b'#GandiNaaliAbuse really shameful to use these words in parliament, 2024 again Modi, congi 5 seats'",twitter,CAG
b'You do not speak for all bengalis Mr.Chowdhury....Hadd hai  #GandiNaaliAbuse',twitter,NAG
b'#GandiNaaliAbuse when  impact of losing explode.. Happens like this',twitter,NAG
"b'#GandiNaaliAbuse LS is not meant to abuse our highest Executive body nd wasting money nd precious time of Parliament, where number of issues of common ppl get unnoticed!\nIt seems that there is challenge to opposition to become opposition indeed!'",twitter,CAG
b'#gandinaaliabuse cong shown their true colour in parliament by abusing PM',twitter,CAG
b'#GandiNaaliAbuse Congress has taken Indian polity to a new low. Its shameful that this party has such irresponsible leaders who hardly respects the democratic institutions.',twitter,OAG
b'Race of abusing PM NaMo will accelerate to appease muslims.Listen to Pathan pushing his party as only for muslims & owasis as new Jinnah.All are disturbe due to 3talak bill as it is not a sharia law.#GandiNaaliAbuse',twitter,OAG
b'#GandiNaaliAbuse Crazy politics of Cong has vanished its element of cultural ethics.',twitter,OAG
b'#GandiNaaliAbuse Are these the one that we elected for their LEADERSHIP QUALITIES OR GOONDA like traits.',twitter,OAG
"b'#GandiNaaliAbuse  Abhi Ranjan Choudhari ,calls Narendra Modi, as Gandi Naali . These People are frustrated after Modi is elected second time. Indians are happy &proud of Bharatiya Janata Party &Narendra Modi. We can easily tell truth about Congress traitors. No dignity for Rahul.'",twitter,CAG
"b""#CongGandiNaaliInsult #GandiNaaliAbuse May be that guy, doesn't know Hindi, most thought, they heard him say GandHi Naali !""",twitter,CAG
"b'#GandiNaaliAbuse\nFilthy party has filthy mindset, congress has shown its true colour after the abusive utterance its MP, congress all set to become single digit strength party in next election.'",twitter,OAG
"b'#GandiNaaliAbuse | The issue is of entitlement. They have been abusing Modi from the very start. For them Indira is India and India is Indira: Dr. Sambit Patra- National Spokesperson, BJP '",twitter,CAG
b'#GandiNaaliAbuse Abusing elected PM is nothing less than abusing entire Indians. These MPs should be debarred from parliament',twitter,OAG
"b'#StopParliamentAbuse \n#GandiNaaliAbuse \nOnce again Congress goon MP Adhir Ranjan Chaudhary has insulted PM Modi.\n\nEven after losing 2014 & 2019 Elections, Congress has not learnt from thr mistakes.\n\n#CongGandiNaaliInsult'",twitter,CAG
b'#GandiNaaliAbuse  these stinking A$$h[ display their frustration as modiji makes his way towards 2024.. people of India are watching',twitter,OAG
"b""#GandiNaaliAbuse... Those who are unhappy with Modiji, call him names should be asked to leave the country...Waris Pathan should be the first to leave along with Owaisi they won't find a place to live in this world as everyone will reject hypocrats like them.""",twitter,CAG
b'By using #GandiNaaliAbuse Congress has scooped to Naali level',twitter,CAG
"b'If you think people will vote for you after using such filthy language for the PM,you are highly mistaken #GandiNaaliAbuse'",twitter,OAG
"b""#GandiNaaliAbuse @republic The quality of debate has been debased by the worthies one sees in the screen. Civility ceased on these so-called 'debates'.  Common sense?  Long gone. Dolts!""",twitter,NAG
"b'#GandiNaaliAbuse really shameful to use these words in parliament, 2024 again Modi, congi 5 seats'",twitter,CAG
b'You do not speak for all bengalis Mr.Chowdhury....Hadd hai  #GandiNaaliAbuse',twitter,NAG
b'#GandiNaaliAbuse when  impact of losing explode.. Happens like this',twitter,NAG
"b'#GandiNaaliAbuse LS is not meant to abuse our highest Executive body nd wasting money nd precious time of Parliament, where number of issues of common ppl get unnoticed!\nIt seems that there is challenge to opposition to become opposition indeed!'",twitter,CAG
b'#gandinaaliabuse cong shown their true colour in parliament by abusing PM',twitter,CAG
b'#GandiNaaliAbuse Congress has taken Indian polity to a new low. Its shameful that this party has such irresponsible leaders who hardly respects the democratic institutions.',twitter,OAG
b'Race of abusing PM NaMo will accelerate to appease muslims.Listen to Pathan pushing his party as only for muslims & owasis as new Jinnah.All are disturbe due to 3talak bill as it is not a sharia law.#GandiNaaliAbuse',twitter,OAG
b'#GandiNaaliAbuse Crazy politics of Cong has vanished its element of cultural ethics.',twitter,OAG
b'#GandiNaaliAbuse Are these the one that we elected for their LEADERSHIP QUALITIES OR GOONDA like traits.',twitter,OAG
"b'#GandiNaaliAbuse  Abhi Ranjan Choudhari ,calls Narendra Modi, as Gandi Naali . These People are frustrated after Modi is elected second time. Indians are happy &proud of Bharatiya Janata Party &Narendra Modi. We can easily tell truth about Congress traitors. No dignity for Rahul.'",twitter,CAG
"b""#CongGandiNaaliInsult #GandiNaaliAbuse May be that guy, doesn't know Hindi, most thought, they heard him say GandHi Naali !""",twitter,CAG
"b'#GandiNaaliAbuse\nFilthy party has filthy mindset, congress has shown its true colour after the abusive utterance its MP, congress all set to become single digit strength party in next election.'",twitter,OAG
"b'#GandiNaaliAbuse | The issue is of entitlement. They have been abusing Modi from the very start. For them Indira is India and India is Indira: Dr. Sambit Patra- National Spokesperson, BJP '",twitter,CAG
b'#GandiNaaliAbuse Abusing elected PM is nothing less than abusing entire Indians. These MPs should be debarred from parliament',twitter,OAG
"b'#StopParliamentAbuse \n#GandiNaaliAbuse \nOnce again Congress goon MP Adhir Ranjan Chaudhary has insulted PM Modi.\n\nEven after losing 2014 & 2019 Elections, Congress has not learnt from thr mistakes.\n\n#CongGandiNaaliInsult'",twitter,CAG
b'#GandiNaaliAbuse  these stinking A$$h[ display their frustration as modiji makes his way towards 2024.. people of India are watching',twitter,OAG
"b""#GandiNaaliAbuse... Those who are unhappy with Modiji, call him names should be asked to leave the country...Waris Pathan should be the first to leave along with Owaisi they won't find a place to live in this world as everyone will reject hypocrats like them.""",twitter,CAG
b'Artificial Intelligence in Supply Chain Management: Predictive Analytics for Demand Forecasting',twitter,NAG
"b""Congress Lok Sabha leader, Adhir Ranjan Chowdhury in Lok Sabha: Wing Commander Abhinandan Varthaman should be awarded and his moustache should be made 'national moustache'. (file pic of Abhinandan Varthaman)""",twitter,CAG
"b'T 3205 - Just look at the efficacy of the Hindi language\n(In English)\nI am sorry, I cant hear you properly, can u please repeat what is the matter?\n(In Hindi)\n\n.............\n\n~ EF Vb\n'",twitter,CAG
b'What it looks like when you use VSTS as a time card.',twitter,NAG
"b'This. #StoptheAIHype Also, deep learning is not artificial general intelligence #AGI, at least not as deployed in a supervised learning context.'",twitter,NAG
b'Whats the most random thing youve overheard on a plane?',twitter,NAG
"b"" pandas trick:\n\nNeed to check if two Series contain the same elements?\n\n Don't do this:\ndf.A == df.B\n\n Do this:\ndf.A.equals(df.B)\n\n Also works for DataFrames:\ndf.equals(df2)\n\nequals() properly handles NaNs, whereas == does not\n\n#Python #DataScience #pandas #pandastricks""",twitter,NAG
"b'Really,\nAll are your businesses?\n\nThats why you people dont follow rules & becomes terrorist?'",twitter,OAG
"b""As a Muslim;\n\nMy food is my Business\nMy Dress is my Business \nMy Faith is my Business \nMy Marriage is my Business \nMy Prayer is my Business\n\nI don't POKE in your Business. So don't POKE in my Business. Thank you!""",twitter,OAG
"b'Every time you upload a photo to Facebook, the platform uses facial recognition algorithms to identify the people in that image! This article explains the inner workings of #facerecognition, along with a simple case study to implement it in Python. https://buff.ly/2XBOTmZ'",twitter,NAG
b'When Not to Use Deep Learning',twitter,NAG
b'Why does the Indian tax payer have to keep paying for this?',twitter,NAG
"b'     ,          \n      \n   '",twitter,CAG
"b'But the free, independent and brave media of Pakistan has pretended that nothing happened...so much for Pakistans dictated democracy and so much Pakistani muzzled media'",twitter,OAG
"b'Free Book: Statistics: New Foundations, Toolbox, and ML Recipes'",twitter,NAG
"b""When my grandfather visited Brazil in 1935, @scjohnson started a long-standing dedication to global forest protection. In 2019, we're continuing that commitment by sourcing over 90% of our raw materials from sustainably managed forests. We aim to be at 100% by 2020.""",twitter,NAG
b'Check out these 6 superb #programming languages for #DataScience that every data scientist should be aware of. This is the world beyond #R and #Python! Any other languages for data science you feel everyone should be aware of? #MachineLearning https://buff.ly/2J2Nblc',twitter,NAG
"b""Someone, anyone, please tell me what's with these Headbangers?""",twitter,NAG
"b""Eligibility Criteria for superannuation/early pension under the Employees' Pension Scheme.\n.\n.\nFor more: https://epfindia.gov.in/site_en/index.php""",twitter,NAG
b'How to Install and Run Hadoop on Windows for Beginners',twitter,NAG
b'  @RakeshSinha01  ji              \n     \n@drharshvardhan \n@PMOIndia',twitter,CAG
"b'Im extremely less interested in genre and subgenre tags than I am in the people who make music. I find purpose in chatting with artists about their craft, their process, their identity. I find actual hell in 3,000-word screeds on genre classifications.'",twitter,NAG
b'Over 400 Statistical Concepts Explained in Simple English  in 16 Parts: https://bit.ly/2BJBsUK #abdsc\n\nCartoon by #xkcd\n\n#BigData #DataScience #DataLiteracy #StatisticalLiteracy #Statistics #AI #MachineLearning\n\nGet the associated book here: https://amzn.to/2W2EcpD',twitter,NAG
b'I think the Janeu is on ulta and the Hindu kid seems to be doing namaaz. This picture is as authentic as mythical Ganga Jamuni Tehzeeb',twitter,CAG
"b'On this day 20yrs ago I made my first @ACL_NLP presentation. On transparencies, I proposed the use of the web as a corpus, using AltaVista & an index of 160mil pg. Transparencies & AltaVista are long gone. The web & ACL are so much larger. My passion for NLP is bigger than ever.'",twitter,NAG
"b'Man Buys New House, Then His Gut Tells Him To Dig In His Backyard! '",twitter,CAG
b'Anna Hazare \n\n@ArvindKejriwals guru ',twitter,NAG
b'    ?\n#GuessWho #YourSpace \n       9   \n  ',twitter,CAG
b'Just got refused a Canadian visa I needed to present my poster at #cogsci2019. I believe that not everybody fully realizes how much visa issues hurt diversity in academia. So here goes my thread on the topic.',twitter,NAG
b'Whats the problem with this?',twitter,NAG
"b'GN Azad, in RS: I request you to keep the New India to yourself & give us our Old India where there was love, culture. Hindus used to feel the pain when Muslims & Dalits used to get hurt. When something used to get into eyes of Hindus, Muslims & Dalits used to shed tears for them'",twitter,OAG
b'This ride operator has seen some shit.',twitter,OAG
b'Tired: pretraining on imagenet and fine-tuning on your own smaller dataset \n\nWired (?): Pretraining on your own dataset and fine-tuning on imagenet',twitter,NAG
b'Reading List for Data Scientists',twitter,NAG
b'Target your audience by wherever you do business. Get Started with LinkedIn Ads.',twitter,NAG
b'This child is sorted. Hed be provided with a wheel chair and other modern accessories to make his life even more beautiful.',twitter,NAG
"b'What an amazing amazing amazing game, AFG v INDIA!! The Afghan and Indian fans were superb!Dancing together and exchanging their flags!  Well done boys, kept everyone on edge!!  @ICC @BCCI @ACBofficials #AfghanAtalans #AFGvINDIA'",twitter,NAG
"b""BREAKING: Huge blast in Rawalpindi, Pakistan at the city's Military Hospital where Pakistan Army was protecting jihadi terrorist #MasoodAzhar as a patient. Azhar was involved in the #PulwamaAttack on India.""",twitter,OAG
b'',twitter,NAG
"b""A couple of days ago, I had a random idea & couldn't get rid of it until I built it so here you go, I made a Flappy Bird game you play w/ browser windows!\n\nNow I can move on! \n \nhttps://flappy-windows.netlify.com/ #javascript""",twitter,NAG
b'Iskra Lawrence kicks a football about in TINY denim shorts https://www.dailymail.co.uk/tvshowbiz/article-7172293/Iskra-Lawrence-supports-Womens-World-Cup-kicks-football-TINY-denim-shorts.html?ito=amp_twitter_share-top @DailyMailCeleb',twitter,NAG
b'Mom is that you?',twitter,NAG
"b""Now in his 5th year of Prime Ministership, India's Narendra Modi is seen as divisive by some and invigorating by others. The real question is: has he been good for India? Join the Kialo debate to discuss!""",twitter,NAG
b'#Python #Pandas #PandasTricks #DataAnalysis',twitter,NAG
b'                 \n  125                             ',twitter,CAG
b'This Asshole should be Castrated!!!',twitter,NAG
b'In der Professur fr Datenbanken und Informationssysteme der @TrierUni gibt es wieder eine offene Stelle als wissenschaftlicher Mitarbeiter.\n\nHier der Link: https://www.uni-trier.de/fileadmin/organisation/ABT3/Stellen_WissMitarbeiter/a22_19_WissMA_Informatik_MiMoText_Retrieval.pdf',twitter,NAG
"b'Everybody is understandably in awe about heavy pretraining methods like BERT and XLNET, but have you seen their little lightweight brother VAMPIRE by @ssgrn @nlpnoah? If you do text classification in a low-resource setting, you need to check it out: https://arxiv.org/abs/1906.02242'",twitter,NAG
"b'Were not sure how big the practical impact will be, but this is an achievement. Kudos to the authors!'",twitter,NAG
b'Time to explore a world of extraordinary viewing experiences with the never-seen-before depth and detail of the all-new Samsung #QLED8K. Know more: https://bit.ly/2Ko5zaz',twitter,NAG
"b'Indias worst CM is working on his image, writes Shivam Vij @DilliDurAst, and explains why he thinks his opponents will let him succeed\n\n#ThePrintOpinion'",twitter,CAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Leading by example Very well organised program this morning in Ranchi.',facebook,NAG
"b'Yoga is the journey of the self, to the self , through the self, happy international yoga day'",facebook,NAG
b'Our great india & lucky India congratulations everyone',facebook,NAG
"b'Sir! Please visit Bihar! Many children lost their lives due to encephalopathy syndrome! It will be more important than yoga! I respect you sir, but this time you must show your concern towards Bihar'",facebook,NAG
"b""Its really a big achievements of your's. India has shown the spiritual power to the world under your able leadership. We are fortunate to have you as our honourable Prime Minister. We expect more efforts from government and citizens of the country to make India as 'vishwa guru'. Best wishes and congratulations on 5th International Yoga Day!""",facebook,NAG
"b'Super man sir you are.. great of u sir, Happy International Yoga Day sir..'",facebook,NAG
b'Congratulations international day of yoga',facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Leading by example Very well organised program this morning in Ranchi.',facebook,NAG
"b'Yoga is the journey of the self, to the self , through the self, happy international yoga day'",facebook,NAG
b'Our great india & lucky India congratulations everyone',facebook,NAG
"b'Sir! Please visit Bihar! Many children lost their lives due to encephalopathy syndrome! It will be more important than yoga! I respect you sir, but this time you must show your concern towards Bihar'",facebook,NAG
"b""Its really a big achievements of your's. India has shown the spiritual power to the world under your able leadership. We are fortunate to have you as our honourable Prime Minister. We expect more efforts from government and citizens of the country to make India as 'vishwa guru'. Best wishes and congratulations on 5th International Yoga Day!""",facebook,NAG
"b'Super man sir you are.. great of u sir, Happy International Yoga Day sir..'",facebook,NAG
b'Congratulations international day of yoga',facebook,NAG
b'Very happy to see our PM...He is the fittest PM of our India',facebook,NAG
b'Happy Yoga Day to Modi ji and everyone in this group Stay fit n blessed',facebook,NAG
"b'Thanks for spreading this beautiful concept to stay fit, that too wearing our beautiful ""Assamese gamucha"" every year.Happy international yoga day!'",facebook,NAG
b'Most of time For Inspiration no need speech it can come action like your action honerable sirHappy international yoga day 2019',facebook,NAG
"b'Happy international yoga day , dear PM!'",facebook,NAG
b'Proud of You Modiji for setting a Bharatiya example to the rest of the World through Yoga.',facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
"b""Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.\nSir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.Sir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' """,facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Leading by example Very well organised program this morning in Ranchi.',facebook,NAG
"b'Yoga is the journey of the self, to the self , through the self, happy international yoga day'",facebook,NAG
b'Our great india & lucky India congratulations everyone',facebook,NAG
"b'Sir! Please visit Bihar! Many children lost their lives due to encephalopathy syndrome! It will be more important than yoga! I respect you sir, but this time you must show your concern towards Bihar'",facebook,NAG
"b""Its really a big achievements of your's. India has shown the spiritual power to the world under your able leadership. We are fortunate to have you as our honourable Prime Minister. We expect more efforts from government and citizens of the country to make India as 'vishwa guru'. Best wishes and congratulations on 5th International Yoga Day!""",facebook,NAG
"b'Super man sir you are.. great of u sir, Happy International Yoga Day sir..'",facebook,NAG
b'Congratulations international day of yoga',facebook,NAG
b'Very happy to see our PM...He is the fittest PM of our India',facebook,NAG
b'Happy Yoga Day to Modi ji and everyone in this group Stay fit n blessed',facebook,NAG
"b'Thanks for spreading this beautiful concept to stay fit, that too wearing our beautiful ""Assamese gamucha"" every year.Happy international yoga day!'",facebook,NAG
b'Most of time For Inspiration no need speech it can come action like your action honerable sirHappy international yoga day 2019',facebook,NAG
"b'Happy international yoga day , dear PM!'",facebook,NAG
