id	tweet_id	text	task_1	task_2	task_3
1195	1.13951302276499E+018	My b-day wish for @realDonaldTrump? May he choke on the most beautiful cake the world has ever seen!  #JohnMcCainDay   #ImpeachTrumpNow   #TrumpIsATraitor https://t.co/c8LnBYBAFq	NOT	None	NULL
1205	1.13948790674823E+018	This is shame, see what @BCCI  did when rain interrupted a match at Eden, entire ground covered, but 4 #WorldCup2019  U can't cover entire ground  #ShameOnICC  If #INDvPAK get abondoned, surely v r boycotting #CWC19  England matches not getting abondoned due to rain  #ENGvWI #WIvENG https://t.co/j5er9U44NH	NOT	None	NULL
1206	1.13958480363905E+018	#Unhinged Trump: Witness to My Crime Can’t Testify, But Trust Me He’s Lying https://t.co/9Q4vMal4zH #TrumpsWorseThanNixon #TrumpIsATraitor #UnfitToBePresident	NOT	None	NULL
1209	1.13936168066247E+018	Trump is a lazy, lying, cheating piece of shit grifter. And he's stealing money from my community.   #Fuck45 #FuckTrump https://t.co/KNe9BOU1cg	HOF	PRFN	TIN
1217	1.13974502494863E+018	@realDonaldTrump @MarshaBlackburn ANOTHER CORRUPT GOP TRAITOR!    THE GOP SHOULD BE BANDED PERMENANTLY FOR U.S. POLITICS!!  #TrumpIsATraitor   #GOPTreason   #LockEmAllUp   #TrumpRussia https://t.co/FpYRD8un9f	NOT	None	NULL
1236	1.13929288997903E+018	@realDonaldTrump @RepAdamSchiff #TRAITORTRUMP...flapping #5timedraftdodgingCOWARDLYBITCH...#COMMIECOCKSUCKER...#FUCKTRUMP...#TRUMPtheCHUMP....#PUSSYPOTUS...#WHITESUPREMACYHOUSE...#FUCKMAGA..#FUCKTRUMPERICA	HOF	PRFN	TIN
1243	1.13969402473696E+018	@realDonaldTrump Ask the people of Scranton-Wilkes Barre, Johnstown &amp; Williamsport in Pennsylvania if their conditions are booming!Your a lot of hot wind, bluster &amp; broken promises Crooked Donald! #Impeach45 #TrumpIsADisgrace  #TrumpIsATraitor #TrumpisaBillionDollarLoser #TrumpCrimeAdministration	NOT	None	NULL
1248	1.13934920863533E+018	#FuckTrump  DEMS SUCK  DEMS SUCK https://t.co/f7lWYCsrBN	HOF	PRFN	UNT
1257	1.13939050146169E+018	You Know what they say   The douche doesn't fall far of the bag  To watch more check out the late show YouTube channel.  #funny #epic #cool #usa #america #news #courtroomsketch #court #congress #douche #douchebag #chump… https://t.co/NdZRtDTPiF	HOF	PRFN	UNT
1270	1.13958513595381E+018	@realDonaldTrump @USArmy Oh, BTW, you know you won't get a Twitter trend of 'happy birthdays' to you, right? Most Americans just want you out of the White House that you stole. #TrumpIsATraitor #LockHimUp #TreasonousTrump	NOT	None	NULL
1273	1.13947444331755E+018	#ShameOnICC @A2Spices @BCCI booooo... Such a disgusting venue..	NOT	None	NULL
1279	1.13805965038818E+018	@fredonair OMG seriously trying to justify being a douchebag? No! You're illegally using a handicap placard I hope you get caught every single time you do it a $250 ticket #waitingbythephone #douchebag	HOF	PRFN	TIN
1280	1.13938322875252E+018	Guys I don’t trust this “Resister” so about to block him and I would be weary of following him or allowing him to follow you. Feel he is trying to bait... just a heads up! #Resistance #ResistTogether #BlueWave2020 #VoteBlueNoMatterWho #fucktrump https://t.co/qrYXTxaFXO	NOT	None	NULL
1289	1.13955918782499E+018	He is so fucking embarrassing &amp; a fucking asshole #TrumpIsATraitor #TrumpsAnInternationalDisgrace #JohnMcCainDay #ImpeachTrumpNow #ImpeachmentInquiryNow https://t.co/wLJTapb1Ba	HOF	PRFN	TIN
1295	1.13853052358697E+018	Lay off on all the Coke Trump and this could be you. #FuckTrump https://t.co/CCDArfrsBl	NOT	None	NULL
1299	1.13939808993914E+018	@MarchingCamell You are as #douchebag and wicked seed of Tigray as that of illegitmate citezen #Isias, who has extreme hate towards Eritreans. We now know the dazed and confused slaves are in the same beds with all Previous Ethiopian emperiord who wanted to crush Eritreans for good. #Scumbag.	HOF	PRFN	TIN
1300	1.14026176901889E+018	@realDonaldTrump No Crooked Donald, you are: #TrumpIsTheEnemyOfThePeople #Impeach45 #TrumpisaBillionDollarLoser #TrumpIsNotAboveTheLaw #TrumpIsATraitor #TrumpIsACriminal #TrumpIsAFraud #TrumpIsAMoron #IndicttheTrumpChildren #DraintheTrumpSwamp	NOT	None	NULL
1306	1.13968669216662E+018	@hardball   It is the duty of the President to preserve, protect and defend the #Constitution of the U.S. #TrumpIsATraitor and yet morons in the Mid West (Ohio &amp;Iowa) continue to support #TraitorTrump. These states deserve to Rust. #2020Election https://t.co/pQqlQha22O	HOF	PRFN	UNT
1310	1.14063103216679E+018	A rapist lecturing on how to be a good dad. Mmkay. 🖕🏼  #FuckYouBillCosby #BillCosby #Rapist #POS https://t.co/cyvve83Q3r	HOF	PRFN	TIN
1312	1.13997478451371E+018	Between McConnell, Barr and tRump can Senate, Legislative and Executive branches be any more corrupt, broken and criminal than this rotten unfit bunch of old white men are? #BarrLied #TrumpIsATraitor #McConnellMustGo https://t.co/YvvNIqRoGo	NOT	None	NULL
1316	1.14065966090472E+018	A trump level of stupid!  #TrumpIsAMoron  #TrumpIsATraitor https://t.co/Q4GAOMc3YG	HOF	PRFN	TIN
1320	1.13959564261824E+018	@MrsRabbitResist I echo those sentiments!! F #Trump #TrumpIsATraitor #NotMyPresident https://t.co/sBnsijvVaW	NOT	None	NULL
1327	1.13923020243997E+018	@VerityPlayer @FLOTUS I just can't wrap my brain around the fact that shit has gotten this far.   #fucktrump and the whole #cult45	NOT	None	NULL
1334	1.13990457156255E+018	@realDonaldTrump No flag burning?? But wasn't it you, our Supreme Kkkommander, who stood on stage and dry humped Old Glory at CPAC? THAT seems pretty un-American as well!!    Btw remind us where you stand on foreign interference in our elections!!    #FuckTrump  #TrumpIsATraitor https://t.co/Lo88KWdI10	NOT	None	NULL
1344	1.14058861267465E+018	@BorisJohnson @BorisJohnson If we want to unite our country and our society, we should actually ask you to F-off our of it #dickhead .	HOF	OFFN	TIN
1345	1.13969306581841E+018	Boom like your fake attack on The Japanese ship you incompetent TV watching old nasty liar? Only way to get you 🍄up? Where’s Eric Prince? #wagTheDog #TrumpsConcentrationCamps #TrumpIsATraitor #NoIranWar #impeachment	NOT	None	NULL
1346	1.13772391077711E+018	Trump is just a straight up #douchebag #liar. He needs to save the #bullshit lies for his wives and mistresses and Not the American people.     Mexico Agreed To Deploy National Guard Months Before Deal With Trump: Report  https://t.co/e3GzpLEXLB	HOF	OFFN	TIN
1351	1.1372210235211E+018	Hypocrit @ICC .. #DhoniKeepsTheGlove #DhoniKeepTheGloves #BCCI https://t.co/5ccC6t6F6X	HOF	OFFN	TIN
1358	1.13877536953071E+018	@AFC_Islington74 And they said Wenger lived in the past and only survived on his past glory... #Dickhead and #Cunts   You'd think during the closed season there would be more time for them to have sex rather then bash ozil/Wenger.	HOF	PRFN	TIN
1367	1.13984167783569E+018	@ICC Are you guys bunch of j****s shameless creatures.Happily tweeting everything but nothing about abandoned matches!! ,And do you have any plans for coming matches? #ShameOnICC #ICCShouldApologize	HOF	OFFN	TIN
1368	1.13905802755701E+018	#India #AntiMuslim Hate speech https://t.co/GFJYe2nKFW	HOF	HATE	UNT
1369	1.13959337004766E+018	#ENGvWI One question. How come there has not been a drop of rain during england's matches? All day sunny and bright. #ShameOnICC and #ShameOnECB . Scheduled all england matches in accordance to the weather and neglected all other matches. And ecb can't get ground covers. FUCKOFF	HOF	PRFN	UNT
1373	1.13805245569282E+018	Walking on Road    A random uncle to me: Oye betichod    Me: Haan Sasur ji.😁😁😁    #Kick2 #SaahoTeaserAnnouncement #Saaho #SaahoTrailer #YuvrajSingh #SaahoTrailerAnnouncementToday #Dhoni #DhoniKeepTheGlove #DhoniAtCWC19 #DHONIKESAATHDESH #dhonisix #DhoniKeepsTheGlove #SaahoStrom	HOF	PRFN	UNT
1377	1.1406358623271E+018	Trump keeps saying he’s “joking” when he makes comments like this. No! He’s planting the seed in the minds of his cult followers, so they dismiss our Constitution and two-term limit for Presidents. #TrumpIsATraitor https://t.co/scnuzJ37Pm	NOT	None	NULL
1378	1.13953627584802E+018	#cnbcsquawk #fucktrump #trump2020  Joe Kernen finally said something valuable when he said    'I KNOW, ORANGE MAN BAD'    TRUMP IS DOG VOMIT https://t.co/kisE45leuc	NOT	None	NULL
1379	1.14035822714349E+018	@rorybremner @MantisProMedia @Channel4 Bloody brilliant   #BorisJohnsonShouldNotBePM	NOT	None	NULL
1380	1.13955360980731E+018	Mamata's inaction arising out of her unfaltering ego has made lakhs suffer Nationwide.She is proving to be a growing tyrant everyday.She is in panic,she is in fear,she is in distress,she is apprehensive b'cs she knows now #TMC is shrinking .  #SaveBengal  #doctorsfightback	NOT	None	NULL
1382	1.13946828695175E+018	#ShameOnICC  Right now I can that IPL has more trp than icc world cup.    Icc became as useless as siddhu in politics.    agree hit like👍	NOT	None	NULL
1394	1.14016203838933E+018	#TrumpIsATraitor  #ImpeachTrumpNow  Your POTUS sinks deeper into his selfmade shitpool of stupidity as he condemns the London Mayor over 3 deaths in 24hrs. TRUMP is GUILTY of 10,000 in 100 days.  Donald Trump attacks Sadiq Khan in tweets over deaths in London https://t.co/K7iV7fUfQ7	NOT	None	NULL
1395	1.1405560957207E+018	@woodgnomology #BorisJohnsonShouldNotBePM  He is a Trumpian liar	NOT	None	NULL
1399	1.13813290328258E+018	@realDonaldTrump The Fraud is occupying the Oval Office. #fraud #crook #swindler #TaxEvasion #MoneyLaundering #traitor #liar #RAPIST #childmolester #Cheater #Grifter #pervert #sexualdeviant	HOF	OFFN	TIN
1404	1.13781385464839E+018	@BCCI @narendramodi @PMOIndia  @Ra_THORe @KiranRijiju @kiran_Rijiju ..    And Indian team is still using in World Cup even after all this humiliation... Shame on you BCCI #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #dhonigloves #DhoniKeepTheGloves #dhonikesathdesh https://t.co/hOQAG9D1iV	NOT	None	NULL
1408	1.14023866948524E+018	https://t.co/K7VpXJJ1xW    #Trump is an example - success can't be measured by money but the level of complexity of the journey    He had everything to become a better person    Instead, @ 73, he knows nothing except to commit a crime    #TrumpIsATraitor #ResistersForum #FBResistance	NOT	None	NULL
1412	1.13980280926682E+018	indian Hospitals....shame on you government of #India #DoctorsProtest #DoctorsFightBack https://t.co/ws4952uFks	NOT	None	NULL
1415	1.14008610826649E+018	@realDonaldTrump Networks are not interested in your fantasy!  Fox is your platform!  More interested in interviews after #DonaldTrumpJr is arrested &amp; charged!  #Trump #TrumpIsATraitor #TrumpTantrum #Trump2020	NOT	None	NULL
1418	1.13956240011227E+018	Because tRump and his ilk have MADE IT CLEAR  PEOPLE FROM OTHER COUNTRIES  ARE NOT HUMAN.  #fuckTrump  #ThisIsNotOkay https://t.co/tMFDPqp0q3	HOF	HATE	TIN
1419	1.13871119584059E+018	Livingston secured the Olympics.  Johnson 'spaffed' millions on a garden bridge and 2bwater cannons. He cut the met police and lied about slashing the London Fire Brigade.  #BorisJohnsonShouldNotBePM https://t.co/5VJwPfwKWM https://t.co/vkpRKJmsXb	NOT	None	NULL
1422	1.13720669879431E+018	@ICC Early morning Farting exercise, organised by ICC for there loyal dogs 🐕   #DhoniKeepsTheGlove	HOF	OFFN	TIN
1427	1.1403950053846E+018	@realDonaldTrump Um. Not sure what you are trying to imply.  That you know your a horrible father but need recognition?  #TrumpIsATraitor	NOT	None	NULL
1442	1.13758511974769E+018	#white #Rapist - I can get away with #rape starting five #austinwilkerson #brockturner #nicholasfifield #davidbecker #johnenochs https://t.co/zgKIhXGDFA	HOF	OFFN	TIN
1445	1.13735278450696E+018	#DhoniKeepsTheGlove @ICC please stop using undue pressure on Indian cricket team. Remember most of your earnings come from @BCCI also take whatever fine you want to but dhoni will keep the cup.	HOF	HATE	TIN
1447	1.13924288530657E+018	For all the assholes who don’t understand what fascism is, it’s literally on our doorstep, happening now at a southern border near you. #Fucktrump #ImpeachmentNOW #ImpeachTheMFer  #ImpeachTrump https://t.co/vVv5cNGd5F	HOF	PRFN	UNT
1452	1.13916866190468E+018	@POTUS I wish your mother swallowed you! Fuck you and fuck your birthday bitch 🖕🖕🖕🖕🖕🖕🖕 #FuckTrump #FuckHisBday #FuckHisHatefulSpirit	HOF	PRFN	TIN
1455	1.13812833318986E+018	@realDonaldTrump They will never say that that would be a lie, their job is to report the truth. That's your job also, but you don't know how. You say the media has been against you since day 1, they report the truth &amp; you have quite a history!! Pull your big boy pants up, &amp; except it!! #DickHead	HOF	PRFN	TIN
1457	1.13713273166454E+018	Someone is dying for daddy's attention.  #dickhead https://t.co/k4hsFbXF3i	HOF	PRFN	UNT
1458	1.13985069395348E+018	So @MamataOfficial has time to go @abpanandatv to talk gibberish with Suman, FOR AN HOUR,     but DONT HAVE A MINUTE to come to NRS Hospital and talk to junior doctors.     Slow claps.    #DoctorsUnderOppresion #DoctorsStrike #DoctorsFightBack #SavetheDoctors	HOF	HATE	TIN
1460	1.13914840294666E+018	You could meme the heck out of this, but also it sits untouched pretty well too. #suckybaby #douchebag https://t.co/NB58wqgpy3	HOF	PRFN	UNT
1467	1.14048948220826E+018	@toadmeister @rcolvile @BorisJohnson #BorisJohnson is not a liberal conservative! He’s whatever will give him a pay rise or more power along a fickle Tory continuum #ToryLeadeshipContest #BorisJohnsonShouldNotBePM	HOF	HATE	TIN
1468	1.13826298880302E+018	@realDonaldTrump is a dirtbag POS and an embarrassment to humankind #FuckTrump #maga #RacistTwat #Trump #TrumpsWorseThanNixon https://t.co/lyvSFCmtpP	HOF	OFFN	TIN
1472	1.14036853759008E+018	Boris Johnson on Gordon Brown becoming Prime Minister     This mans HYPOCRISY is unbelievable     #borisjohnsonisaclown #BorisJohnsonShouldNotBePM   #FBPE https://t.co/PDx83vd7uz	HOF	HATE	TIN
1473	1.14029487877513E+018	The English love a buffoon but the Boris Johnson joke went tragically wrong | News | The Times https://t.co/AIxx2V5FtC  #BorisJohnsonShouldNotBePM	HOF	HATE	TIN
1475	1.14026411629423E+018	@RudyGiuliani Rudy.. you ARE Idiocy..   #ImpeachTrumpNow   #TrumpIsATraitor   #GuiltyAsSin  #WhoreMonger  #LiarInChief   #DerangedDonald   #BillionDollarLoser   #LowIQTrump  #DraftDodger   #PresidentBoneSpurs  #AryanAgentOrange  #NervousDonald	HOF	OFFN	TIN
1476	1.13868147249431E+018	What pleasure do you get by killing a #livingbeing? I dont think I am wrong in arguing would be the same feeling for a #murderer #convict https://t.co/UU8udboOAd	HOF	OFFN	UNT
1478	1.13947068539313E+018	Britain: (While colonizing the world) If We Don't Leave Your Country Today, We Have Reserve Day's !      Britain: (While hosting the Cricket World Cup) We Have Rain Day's ! 😡    इन अंग्रेज़ो ने आज भी परेशान कर रखा हैं! 😒  #INDvsNZ #ENGvWI #cwc19  #ShameOnICC	HOF	HATE	TIN
1479	1.14054197927887E+018	I often hear Tories muse, a #borisjohnson premiership “will cheer everyone up”. When your party looks like it is going to hell in a handcart, they reckon you might as well hurtle towards the inferno with a smile on your face  #BorisJohnsonShouldNotBePM https://t.co/h1ubnKw6OU	HOF	HATE	TIN
1485	1.14065638951098E+018	@atrupar ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗.	HOF	OFFN	TIN
1486	1.13739604374047E+018	@haaz1q You didn't get this yet.? Its the #AntiMuslim party going on, nobody want to disturb this.	HOF	HATE	UNT
1487	1.13737553551898E+018	Simply put - @bcci lacks spine #DhoniKeepTheGlove #DhoniKeepsTheGlove #BalidaanBadge #BalidanBadge	HOF	HATE	TIN
1491	1.13904838186972E+018	So does everybody apparently relationships to their EX? And then they go too far to get the exact opposite but that's not okay either? #divorced #douchebag # moving on	HOF	PRFN	UNT
1496	1.13955971174803E+018	Enjoying listening to @realDonaldTrump try and backpeddle his comments about accepting foreign help and being a willing participant to #CORRUPTION! #TrumpIsATraitor #trumpcoverup	HOF	OFFN	TIN
1498	1.13959412436407E+018	#Shocking #Alabama is allowing #rapist #access to sons! #Victim #mother is being #raped #again by the #system. @cnn @BrookeBCNN #smh #rapedbyuncle	HOF	OFFN	TIN
1499	1.13884250335495E+018	KEEP on the Press .. they still won’t publish #IntlOrgCrime news AND Want to keep presenting TRUMP AS VICTIM MEME.. whaddya think about that #metoo @NCADV IS #adulterer #rapist TRUMP the victim in his $1.5Million payment for #Abortion of OWN CHILD conceived on Ivanka lookalike? https://t.co/qrQ0kX4Vax	HOF	OFFN	TIN
1502	1.13954404465949E+018	@robreiner We should start an #ImpeachmentInquiryNow! Congress can get ALL the info and docs they need bc Impeachment Subpoenas can NOT be ignored! Congress needs to show the American ppl that #TrumpIsATraitor, #TrumpIsALiar and  #TrumpIsACriminal! Then Impeachment proceeding can begin!	HOF	HATE	TIN
1510	1.13958825105064E+018	@WhiteHouse Can someone please pull the insane a$$clown OFF the flag... he’s desecrating it! #FuckTrump    Also:    #HappyJohnMcCainDay2019   https://t.co/q83sFVmwRN	HOF	HATE	UNT
1512	1.13864856647224E+018	Criminalizing Freedom: The Attacks on Abortion Rights and Free Speech in the Age of Trump #Resist #ResistTrump #FuckTrump https://t.co/42381Od2Ty	HOF	OFFN	TIN
1513	1.13922260556136E+018	Well then...Maybe Hillary should have sold them more uranium!    #Douchebag https://t.co/jjz90VzLVu	HOF	PRFN	UNT
1514	1.13937113829376E+018	When you tell your mom you got into a political altercation with her lifelong friend and had to unfriend them.  My mom is #ShadyAF  #DontMessWithHerGirls  #MyMomRocks  #MyMom  #FuckTrump https://t.co/G5hpTMI37n	HOF	OFFN	UNT
1516	1.14045750724613E+018	@Mimirocah1 @SpeakerPelosi @HouseGOP @SenateGOP That’s what @MichaelCohen212 warned us about! #CongressDoYourJob #ImpeachmentinquiryNOW #TrumpIsADisgrace #TrumpIsATraitor #Trump30Hours #LiarInChief #TraitorTrumpVoteHimOut	HOF	OFFN	TIN
1518	1.13975974985392E+018	@INCMumbai Tumari sarkar me jaise sab perfect tha? We can see who is blaming more here ! #CongressDoYourJob #CongressMuktBharat #GoToHell 🙏	HOF	HATE	TIN
1520	1.14038996550914E+018	@realDonaldTrump #DesperateDonald Lonely Orange 🤡 #DerangedDonald #TrumpIsACriminal #TrumpIsNotAboveTheLaw #TrumpIsTheEnemyOfThePeople #TrumpIsANationalSecurityThreat #TrumpIsATraitor #ImpeachDonaldTrumpNOW	HOF	HATE	TIN
1525	1.13952838264166E+018	@SpeakerPelosi @RepAdamSchiff OMG! ANNOUNCE THE OPENING OF AN #ImpeachmentInquiry NOW! TRUMP PRESENTS A CLEAR AND PRESENT DANGER TO U.S. DEMOCRACY!!!#TrumpElectionTampering #TrumpObstructedJustice #TrumpIsATraitor #TrumpsWorseThanNixon https://t.co/VXBfJWX6WY	HOF	HATE	TIN
1526	1.13936289196931E+018	@Forever_Carrie @carrieunderwood He is very immature and lacks character. A good man would know how to treat a lady and move on without drama. #Cad #Douchebag #Tool	HOF	PRFN	TIN
1527	1.13968032437849E+018	Why is NJ @RepChrisSmith so silent on Trump’s statement that he is still willing to let Russia interfere with our elections? What does Trump have on Smith? #TrumpIsATraitor	HOF	HATE	TIN
1529	1.14036733496156E+018	If Boris can't be bothered to turn up at a debate. Then next general election I can't be bothered to vote for him. #C4debate #BorisJohnsonShouldNotBePM	HOF	HATE	TIN
1531	1.13926113922799E+018	@tbing11 @sjhollar @BrianKolfage @Lrihendry @IngrahamAngle @gehrig38 @StumpforTrump @RyanAFournier @Rambobiggs @holliesmckay @Jim_Jordan Any updates on this pension you think you're paying for me?  #douchebag	HOF	PRFN	TIN
1533	1.13753115698603E+018	@wreckanize @BrendaK8881 @BarbraStreisand Of course she has a NASCAR header, and a red MAGA hat and not one ounce of sense. #IdiotTrump	HOF	HATE	TIN
1541	1.14004031365596E+018	Fantastic that #chuckaUmanna does his best to prove politicians aren’t just flakey and out for themselves and have deep,rooted values! #liberaldemocrats #dickhead apparently he’s eyeing up the leadership #couldntmakeitup	HOF	PRFN	UNT
1542	1.1383829241376E+018	IMPEACHMENT HIM FINALLY...........i am sick of seeing and hearing his lies and bullshit-racist-braggings....FUCK TRUMP #FUCKTRUMP https://t.co/WJKIRNXAeK	HOF	PRFN	TIN
1545	1.13956233871618E+018	@winlad6 @campbell582000 @toadmeister  #DickHead i prefer #ToryTool 🤓🤓🤓	HOF	PRFN	TIN
1547	1.13876788299582E+018	@MidWalesMike @jeremycorbyn Ahh yes. The Tories are responsible for Ford deciding not to make any more engines.  I get it now. #dickhead	HOF	PRFN	TIN
1548	1.14002472429627E+018	@Sir_AhmedRufai Oga Ahmed, I would love if the report you came to gave is that your friend couldn't know what to do with the head of the rapist but you guys are you way to police to hand over the Useless head, you will need all the support to back up what has been done. #RAPIST  must die	HOF	HATE	TIN
1550	1.13743871883761E+018	@tictoc Condemn a foreign power who attacked our democracy?🤔🤔🤔 ohhh, you must be talking about Benghazi. You rememember that right Hill? Where 4 Americans were killed while you ignored their requests for help. #STFU #Murderer #NeverForgetBenghazi #DemonstrationMyAss #POS	HOF	HATE	TIN
1551	1.13890714423602E+018	@BernieSanders Isn’t this the #douchebag @RepKatiePorter had to school regarding #livingwage   I guess beggars can be choosers. #Hypocrisy at its finest	HOF	OFFN	TIN
1553	1.13827468716997E+018	Why should tax payers money be used to feed and harbour such nasty dirty criminals??I forbid this order and ask for death to all of them coz am not ready to contribute my tax to feed such people #condemn #rapist #murder#child abuser #justiceforkathua@union law minister of India https://t.co/dDFviVCq6V	HOF	OFFN	UNT
1554	1.13864678021871E+018	This gay couple’s neighbor has torched their car &amp; tried to shoot them. Police won’t help them. #Resist #ResistTrump #FuckTrump https://t.co/LQQaKDVrYe	HOF	HATE	UNT
1562	1.13927742304286E+018	Mr. 'No-Collusion' confessed that he thinks Collusion is OK. #TrumpIsATraitor https://t.co/Xshh1cAYBF	HOF	HATE	TIN
1563	1.13934979283474E+018	Trump to America: Who’s Going to Stop Me? #Resist #ResistTrump #FuckTrump https://t.co/Ae3FZK9HhI	HOF	HATE	TIN
1564	1.14068910692366E+018	Where's the garden bridge you piffle laden baboon?  You were an embarrassment to the greatest city in the world.  #BorisJohnsonShouldNotBePM https://t.co/v4DvPURcu6	HOF	OFFN	UNT
1565	1.13984776941633E+018	@Ibne_Sena @MamataOfficial This killer CM must be diagnosed soon before more ppl are harmed. She is protecting 200 Muslim criminals at the expense of 200,000 innocent lives in the state!! Is she insane?!? #DoctorsFightBack	HOF	OFFN	TIN
1575	1.13943849671881E+018	Dean is a muppet, don’t be like Dean #DickHead https://t.co/SHAgOE837u	NOT	None	NULL
1583	1.13928238789503E+018	#BuhByeHucksterBe Liar-In-Chief Authortarian State Propagandist 🥾Booted    🚔🤡🚔 No doubt, to work on the #Trump Campaign-to-Avoid-Jail full time.     #TrumpisaTraitor to Democracy #ImpeachTrumpNow Stand Up  #ThursdayThoughts @MoveOn  https://t.co/Kcx0VnsuOC	NOT	None	NULL
1590	1.13869453443779E+018	Racist, lying scammer Boris Johnson starts his campaign to become prime minister and screw the poor today. I give six good reasons here why he should never be prime minister.     Add to them using the hashtag   #BorisJohnsonShouldNotBePM    Please RT    https://t.co/VpyxzQToud	NOT	None	NULL
1591	1.09711504162559E+018	Terrorist Nation ??     RT for pakistan  Like for 🇵🇰    #TerroristNationPakistan	NOT	None	NULL
1595	1.13975065502581E+018	@ICC running the worldcup for money??? No brains #ShameOnICC ... the first India Pakistan match to get washed out because of these fools	NOT	None	NULL
1598	1.14046453278093E+018	.@realDonaldTrump The time has come to get rid of this #DespicablePieceOfShit. He is inviting #ForeignInterference once again. Remember, when they show you who they are, believe them! #ImpeachTrumpNow #LockHimUp #LockThemAllUp #CorruptGOP #TraitorInChief #TrumpIsATraitor https://t.co/UM3hTPFGCF	HOF	OFFN	TIN
1599	1.09970767480616E+018	@realDonaldTrump @POTUS LET'S GO DOWN YOUR MEMORY LANE! #rapist #TERRORISTTRUMP #NAZITRUMP #PUTINSBITCH #TRAITOR #LiarInChief #DEMENTEDINCHIEF #Predator #justiceForKatie #whereisMaria https://t.co/fUo1tqs3WE	HOF	PRFN	TIN
1601	1.13877527705888E+018	@ESPNcricinfo Is espncricinfo handler Pakistani or aussie, his hatred towards Indian is just too much   Pakistani don't boo they jump with suicide belt and BOOM!!  @SirJadeja   @AskAnshul     #terroristNationPakistan   #boycottespn @espn	HOF	OFFN	TIN
1604	1.13965156941736E+018	#Conservative destroys #TraitorTrump for saying he ‘loves his country’ — with a barrage of examples of how he has betrayed America #TrumpIsATraitor  https://t.co/8xH8f5TGdM	NOT	None	NULL
1608	1.13779753927991E+018	@qq_american @CNN @realDonaldTrump WTF does this even mean? You’re losing this back and forth.  #fatnixon #liar #philanderer #douchebag #nonchristian #bully #shitstainonamerica #youlikeassholes	NOT	None	NULL
1611	1.14014625703954E+018	@realDonaldTrump Sir, the only one guilty of TREASON is you. Stop letting Russia run America. Is accepting their bribes more important than DEMOCRACY? Really??    #trumpIsATRAITOR #trumpSoldOutAmerica #trumpCanBeBought #trumpTheRussianAsset	HOF	HATE	TIN
1612	1.13767913041624E+018	Hey Gil, by all means, do it again. Just don't risk others. #SN7 #DICKHEAD	HOF	PRFN	TIN
1614	1.13950659258226E+018	Best Rain Dance Party Ever  #ShameOnICC   16 June its Going to be another washout https://t.co/8u7dmSMfnn	HOF	HATE	TIN
1615	1.14065590127722E+018	@SecPompeo @realDonaldTrump ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗.	HOF	OFFN	TIN
1616	1.13832913770833E+018	To watch the video https://t.co/wmQWH64k3Q  #rapevictim #victim #rapist https://t.co/aRvxsKaewV	HOF	HATE	UNT
1617	1.1389630830183E+018	@GOPChairwoman @realDonaldTrump Socialism... as you categorize it, is already here.     #GOPGaslighting   #TrumpIsATraitor https://t.co/hQzuyd5FcI	HOF	HATE	TIN
1618	1.1405529067746E+018	#BorisJohnson blew off a debate for British prime ministerial candidates. But the empty chair said a lot https://t.co/Q3ExziSysy #BorisJohnsonShouldNotBePM #ToriesOut #ToryLeadershipContest #Brexit #brexitchaos #StopBrexit	HOF	HATE	TIN
1621	1.13711021677061E+018	#IndiaWithDhoni #DhoniKeepsTheGlove   Need of the hour trends and it’s a matter of honour n racist mentality of @ICC rule is rule and rule for all	HOF	HATE	TIN
1623	1.14030835895769E+018	@TheRealOJ32 #OJ you are a #murderer. God is calling you to repentance. You will reap what you have sown. How can you escape damnation? 🔥	HOF	HATE	TIN
1624	1.13938003209731E+018	Thanks a lot Trump! Can't even keep the nba title in the USA. First time ever! #NBAFinals #nba #fucktrump #Game6 #Raptors	HOF	HATE	TIN
1626	1.13786162729706E+018	@realDonaldTrump @WhiteHouse July 16, 2018 Helsinki, Finland is all the evidence I need....  #tRumpisatraitor https://t.co/hNBCr1E096	HOF	HATE	TIN
1628	1.13981486147335E+018	My father @rroshanbaig hasn't been a Minister in this term. Whole of Karnataka wants to know the name of this Minister who was so hellbent on bailing out the main accused in #IMAFraud     CC: @suvarnanewstv @prajavani @publictvnews @ANN_Newsable @TimesNow @republic @IndiaToday https://t.co/l5lOxAsHDN	NOT	None	NULL
1629	1.13827429521646E+018	@QueenMab87 @billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag	HOF	PRFN	TIN
